id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV018310089,ita,,Ricerche sull'Umbria tardo-antica e preromanica,,,Gubbio [u.a.],Centro di Studi Umbri,1965,,,,,
BV018310756,ita,"Mazzolai, Aldo",Maremma,,,,,1967,,,,,
BV018310860,ita,"Ossian De Negri, Teofilo",Storia di Genova,,,,,1968,,Genua|Geschichte,g|s,,
BV018311898,eng,,Urbanization and its problems,,,,,1968,"Beckinsale, Robert Percy|Houston, James Macintosh","Verstädterung|Gilbert, Edmund William",s|p,,
BV018312079,gre,"Sphēkopulos, Iōannēs Th.",Iōannu Th. Sphēkopulu Ta mesaiōnika kastra tu Morēa,,,Athēnai,Tsaïlanēs,1968,,,,,
BV018312649,ita,"Coleschi, Lorenzo",La Storia di Sansepolcro dalle origini al 1860,,,,,1966,"Polcri, Franco",,,,
BV018312702,ita,"Caiati, Giuseppe",Gite a Roma e in altri luoghi,,,,,1966,"Caiati, Domenico",,,,
BV018312775,ita,"Conti, Pier Maria",Luni nell'alto medioevo,,Pier Maria Conti,Padova,CEDAM,1967,,,,,
BV018315677,ita,"Gui, Leonardo","La raccolta Vittorio Putti di quadri, disegni, incisioni, ritratti di medici e uomini illustri",,,,,1966,"Pantaleoni, Marina",,,,
BV018317661,ita,"Gorfer, Aldo",Guida dei Castelli del Trentino,,,,,1967,,Italien|Architektur,g|s,,
BV018318176,ger,"Wolken, Karl Alfred",Blick auf Rom,,,,,1968,"Ulrich, Gerhard",,,,
BV018318337,ita,"Cavanna, Nicola",Assisi e dintorni,,,,,1953,"Bacheca, Michelangelo",,,,
BV018319049,ita,"Mathis, Antonio",Storia dei monumenti sacri e delle famiglie di Bra,,,,,1968,,,,,
BV018320232,ita,"Bianconi, Mario",Bologna minore negli aspetti di ieri,,,,,1969,,,,,
BV018320287,ita,"Terranova, Giovanni",Incontri romani,,,,,1968,,,,,
BV018320860,dut,"Breitner, George Hendrik",Brieven aan A. P. van Stolk,,,,,1970,"Hefting, Paul","Breitner, George Hendrik|Bildnis",p|s,,
BV018321421,ita,"Sardi, Cesare",Vita lucchese nel Settecento,,,,,1968,,Lucca,g,,
BV018321570,slv,"Padiglione, Carlo",Trenta centurie di armi gentilizie,,,,,1968,,Italien|Waffe,g|s,,
BV018322364,eng,"Gathorne-Hardy, Robert",Amalfi,,,,,1968,,,,,
BV018323320,ita,"Tiozzo, Clauco Benito",La riviera del Brenta,,Clauco Benito Tiozzo ; Camillo Semenzato,Treviso,Canova,1968,"Semenzato, Camillo",Italien|Regionalkunst,g|s,,
BV018324026,ita,"Benedetti, Andrea",Pordenone e i paesi del Friuli Occidentale nel Risorgimento,,,,,1966,"Antonini, Daniele",,,,
BV018324091,ita,"Soleri, Francesco Ludovico",Torino racconta,,,,,1969,"Avalon, Erst|Rebaudengo, Dina",,,,
BV018324438,ita,"Cilento, Nicola",Italia meridionale longobarda,,,,,1966,,,,,
BV018324711,spa,"Recio, J. Angel",Valladolid y sus castillos,,J. Angel Recio ; Francisco Pulcan ; Antonio Rupel,Valladolid,Ediciones Tejo,1969,"Pulcan, Francisco|Rupel, Antonio",,,,
BV018325060,ita,"Malandra, Guido",Storia di Quiliano,,,,,1968,,,,,
BV018325486,ita,"Jannattoni, Livio",Bocca romana,,,,,1968,,,,,
BV018326357,ita,"Varini, Giacomo",Storia di Reggio Emilia,,,,,1968,,,,,
BV018326411,ita,"Ganci Battaglia, Giuseppe",Aquile sulle rocce <Castelli di Sicilia>,,,,,1968,"Vaccaro, Giovanni",,,,
BV018327184,ita,"Ondei, Emilio",Storia di Castiglione delle Stiviere,,,,,1968,,,,,
BV018328750,eng,"Wilkinson, Frederick",Antique firearms,,,,,1969,,Schusswaffe,s,,
BV018330048,ita,"Biasutti, Guglielmo",Santa Margherita del Gruagno e la sua storia,,,,,1968,,,,,
BV018330064,ita,"Marino, Teodorico",Francavilla nella storia e nell'arte,,,,,1968,,Francavilla al Mare,g,,
BV018330590,ita,"Boriani, Enzo",Castelli e torri dei Gonzaga nel territorio mantovano,,,,,1969,,Gonzaga (Familie)|Italien|Architektur,p|g|s,,
BV018330729,ita,"Chelucci Palmerini, Piero",Gavinana,,,,,1968,,,,,
BV018331070,ita,"Martinez, Giuseppe","Tutela del patrimonio storico, artistico, naturale e disciplina urbanistica",,Giuseppe Martinez ; Franco Mautino,Firenze,Le Monnier,1968,"Mautino, Franco",,,,
BV018331303,ita,"Jannattoni, Livio",Osteria Romana,,,,,1970,,,,,
BV018331623,eng,"Masson, Georgina",Queen Christina,,,London,Secker & Warburg,1969,,"Christine (Schweden, Königin)",p,,
BV018332128,ita,"Lera, Guglielmo","Lucca, città da scoprire",,,,,1968,,,,,
BV018332774,ita,"Machiavelli, Niccolò",La vita di Castruccio Castracani da Lucca,,,,,1969,"Legers, Helga","Castruccio Castracani (Lucca, Herzog)|Biografie",p|s,,
BV018333211,ita,"Marchesi, Concetto",Lettere a una libreria,,,,,1968,"De Luca, Iginio|Valgimigli, Manara|Zadro, Attilio",,,,
